start_nodeid,end_nodeid,distance,longitude_x,latitude_x,elevation_x,longitude_y,latitude_y,elevation_y,mean_longitude,mean_latitude,mean_elevation,norm_longitude_x,norm_longitude_y,norm_longitude,norm_latitude_x,norm_latitude_y,norm_latitude
121,122,0.006872,-120.572678,39.774811,1478,-120.579422,39.773491,1494,-120.57605,39.774151,1486.0,0.23794085394661038,0.2368165994903522,0.2373787267184813,0.9624676179890227,0.9622476128189013,0.9623576154039619
124,125,0.01994,-120.014008,39.928207,1437,-120.0103,39.908615,1383,-120.012154,39.918411,1410.0,0.33107359965805505,0.3316917395637209,0.33138266961088797,0.988034218804142,0.9847688087336715,0.9864015137689067
125,126,0.013621,-120.0103,39.908615,1383,-120.011864,39.895084,1410,-120.011082,39.9018495,1396.5,0.3316917395637209,0.3314310138861422,0.3315613767249316,0.9847688087336715,0.9825135890693426,0.983641198901507
126,127,0.020728,-120.011864,39.895084,1410,-120.021217,39.876587,1410,-120.0165405,39.8858355,1410.0,0.3314310138861422,0.329871827656994,0.3306514207715681,0.9825135890693426,0.9794306832877241,0.9809721361785333
127,128,0.013788,-120.021217,39.876587,1410,-120.03154,39.867447,1465,-120.0263785,39.872017,1437.5,0.329871827656994,0.3281509381623361,0.32901138290966503,0.9794306832877241,0.9779073141552157,0.9786689987214698
128,129,0.005438,-120.03154,39.867447,1465,-120.036171,39.864597,1453,-120.0338555,39.866022,1459.0,0.3281509381623361,0.32737893009784597,0.327764934130091,0.9779073141552157,0.9774323029924542,0.9776698085738349
129,130,0.005754,-120.036171,39.864597,1453,-120.039848,39.860172,1430,-120.0380095,39.862384500000005,1441.5,0.32737893009784597,0.32676595802849917,0.3270724440631726,0.9774323029924542,0.9766947856607961,0.9770635443266251
130,131,0.009015,-120.039848,39.860172,1430,-120.042778,39.851646,1445,-120.041313,39.855909,1437.5,0.32676595802849917,0.32627751414403466,0.3265217360862669,0.9766947856607961,0.975273752266512,0.9759842689636541
131,132,0.004351,-120.042778,39.851646,1445,-120.042908,39.847298,1455,-120.042843,39.849472000000006,1450.0,0.32627751414403466,0.32625584257236917,0.3262666783582019,0.975273752266512,0.9745490685697784,0.9749114104181452
132,133,0.041881,-120.042908,39.847298,1455,-120.031303,39.807056,1539,-120.0371055,39.827177000000006,1497.0,0.32625584257236917,0.32819044710452877,0.32722314483844894,0.9745490685697784,0.9678419109515745,0.9711954897606765
133,134,0.025669,-120.031303,39.807056,1539,-120.039841,39.782848,1541,-120.035572,39.794952,1540.0,0.32819044710452877,0.326767124959283,0.3274787860319059,0.9678419109515745,0.9638071494680127,0.9658245302097936
134,135,0.01152,-120.039841,39.782848,1541,-120.038223,39.771442,1537,-120.039032,39.777145,1539.0,0.326767124959283,0.3270368526743214,0.3269019888168022,0.9638071494680127,0.9619061047934627,0.9628566271307377
135,140,0.024023,-120.038223,39.771442,1537,-120.061256,39.778267,1501,-120.0497395,39.7748545,1519.0,0.3270368526743214,0.32319715028834833,0.3251170014813349,0.9619061047934627,0.9630436315253408,0.9624748681594018
139,140,0.018396,-120.07917,39.782452,1488,-120.061256,39.778267,1501,-120.070213,39.7803595,1494.5,0.3202108077128113,0.32319715028834833,0.3217039790005798,0.963741147916976,0.9630436315253408,0.9633923897211584
135,202,0.027344,-120.038223,39.771442,1537,-120.035027,39.744286,1567,-120.036625,39.757864,1552.0,0.3270368526743214,0.3275696399285037,0.32730324630141255,0.9619061047934627,0.9573799984299635,0.9596430516117131
201,202,0.016015,-120.034492,39.728279,1528,-120.035027,39.744286,1567,-120.0347595,39.7362825,1547.5,0.3276588267811279,0.3275696399285037,0.32761423335481576,0.9547121024010732,0.9573799984299635,0.9560460504155184
136,137,0.039973,-120.162132,39.80006,1528,-120.12233,39.796371,1564,-120.142231,39.7982155,1546.0,0.3063806774933392,0.31301584591979215,0.30969826170656567,0.9666758835499304,0.966061035767674,0.9663684596588022
137,138,0.018438,-120.12233,39.796371,1564,-120.107117,39.785954,1652,-120.1147235,39.7911625,1608.0,0.31301584591979215,0.3155519199178742,0.31428388291883314,0.966061035767674,0.9643248283001312,0.9651929320339026
138,139,0.028165,-120.107117,39.785954,1652,-120.07917,39.782452,1488,-120.0931435,39.784203,1570.0,0.3155519199178742,0.3202108077128113,0.3178813638153427,0.9643248283001312,0.963741147916976,0.9640329881085536
141,142,0.002454,-121.630653,39.753983,513,-121.633049,39.753452,501,-121.631851,39.7537175,507.0,0.06157176907706853,0.06117234534082881,0.06137205720894867,0.9589962030774387,0.9589077009976406,0.9589519520375396
142,181,0.027573,-121.633049,39.753452,501,-121.659973,39.747505,280,-121.646511,39.7504785,390.5,0.06117234534082881,0.05668399614446171,0.05892817074264526,0.9589077009976406,0.9579165110380089,0.9584121060178248
143,144,0.015251,-121.84317,39.753151,64,-121.854683,39.763153,59,-121.8489265,39.758152,61.5,0.02614425064873004,0.024224982921135417,0.02518461678493273,0.9588575331520295,0.9605245723274501,0.9596910527397398
143,146,0.000635,-121.84317,39.753151,64,-121.842857,39.752598,64,-121.8430135,39.7528745,64.0,0.02614425064873004,0.02619642912512612,0.02617033988692808,0.9588575331520295,0.9587653643193946,0.958811448735712
146,171,0.018515,-121.842857,39.752598,64,-121.833847,39.736423,64,-121.838352,39.7445105,64.0,0.02619642912512612,0.027698435745956186,0.026947432435541152,0.9587653643193946,0.9560694676324897,0.9574174159759421
170,171,0.018353,-121.815514,39.737278,67,-121.833847,39.736423,64,-121.8246805,39.7368505,65.5,0.030754627464017137,0.027698435745956186,0.02922653160498666,0.9562119709813186,0.9560694676324897,0.9561407193069041
147,148,0.008606,-121.634888,39.988544,1006,-121.641693,39.983276,957,-121.6382905,39.98591,981.5,0.06086577595395693,0.05973135252945519,0.06029856424170606,0.9980906217962785,0.9972126011627934,0.997651611479536
148,149,0.005366,-121.641693,39.983276,957,-121.642563,39.977982,983,-121.642128,39.98062899999999,970.0,0.05973135252945519,0.05958631970369364,0.05965883611657441,0.9972126011627934,0.9963302470941395,0.9967714241284664
149,150,0.016939,-121.642563,39.977982,983,-121.638023,39.961662,997,-121.640293,39.96982199999999,990.0,0.05958631970369364,0.060343157668018156,0.059964738685855896,0.9963302470941395,0.9936101831726374,0.9949702151333885
150,151,0.003433,-121.638023,39.961662,997,-121.639633,39.95863,1062,-121.638828,39.960146,1029.5,0.060343157668018156,0.06007476358815817,0.060208960628088164,0.9936101831726374,0.9931048379636921,0.9933575105681647
151,152,0.0101,-121.639633,39.95863,1062,-121.649544,39.960579,1076,-121.6445885,39.9596045,1069.0,0.06007476358815817,0.058422556305242734,0.05924865994670045,0.9931048379636921,0.9934296789307887,0.9932672584472404
152,153,0.014023,-121.649544,39.960579,1076,-121.650467,39.946587,998,-121.6500055,39.953583,1037.0,0.058422556305242734,0.05826868814641608,0.05834562222582941,0.9934296789307887,0.9910976241275005,0.9922636515291445
153,154,0.018114,-121.650467,39.946587,998,-121.646744,39.92886,1042,-121.6486055,39.9377235,1020.0,0.05826868814641608,0.05888932861804415,0.05857900838223011,0.9910976241275005,0.9881430546951188,0.9896203394113097
154,155,0.026547,-121.646744,39.92886,1042,-121.655617,39.903839,932,-121.6511805,39.9163495,987.0,0.05888932861804415,0.05741016049965863,0.058149744558851385,0.9881430546951188,0.9839727900272319,0.9860579223611754
155,156,0.007153,-121.655617,39.903839,932,-121.659714,39.897976,885,-121.6576655,39.9009075,908.5,0.05741016049965863,0.056727172583395685,0.05706866654152716,0.9839727900272319,0.9829956003966093,0.9834841952119207
156,157,0.013563,-121.659714,39.897976,885,-121.672127,39.892509,815,-121.6659205,39.8952425,850.0,0.056727172583395685,0.0546578708981127,0.05569252174075419,0.9829956003966093,0.9820844123170223,0.9825400063568157
157,158,0.018013,-121.672127,39.892509,815,-121.674019,39.874596,730,-121.673073,39.88355249999999,772.5,0.0546578708981127,0.05434246617817808,0.05450016853814539,0.9820844123170223,0.9790988421561235,0.9805916272365729
158,159,0.01621,-121.674019,39.874596,730,-121.689072,39.86858,724,-121.6815455,39.871588,727.0,0.05434246617817808,0.05183306488368599,0.053087765530932036,0.9790988421561235,0.9780961519262372,0.9785974970411804
159,160,0.00933,-121.689072,39.86858,724,-121.692703,39.859985,709,-121.6908875,39.8642825,716.5,0.05183306488368599,0.05122776121662291,0.05153041305015445,0.9780961519262372,0.9766636182616961,0.9773798850939667
160,161,0.007106,-121.692703,39.859985,709,-121.691978,39.852917,685,-121.6923405,39.856451,697.0,0.05122776121662291,0.051348621904756746,0.051288191560689825,0.9766636182616961,0.975485590578045,0.9760746044198705
161,162,0.033493,-121.691978,39.852917,685,-121.709511,39.824379,566,-121.7007445,39.838648,625.5,0.051348621904756746,0.04842579370464075,0.04988720780469875,0.975485590578045,0.970729145468252,0.9731073680231485
162,163,0.028457,-121.709511,39.824379,566,-121.718231,39.797291,447,-121.713871,39.810835,506.5,0.04842579370464075,0.046972131359063744,0.04769896253185225,0.970729145468252,0.9662143727044255,0.9684717590863388
163,164,0.029932,-121.718231,39.797291,447,-121.733543,39.771572,358,-121.725887,39.7844315,402.5,0.046972131359063744,0.044419553625637674,0.04569584249235071,0.9662143727044255,0.9619277719693078,0.9640710723368666
164,165,0.013299,-121.733543,39.771572,358,-121.735703,39.75845,296,-121.734623,39.765011,327.0,0.044419553625637674,0.04405947212719128,0.04423951287641448,0.9619277719693078,0.9597407205736007,0.9608342462714543
165,166,0.012139,-121.735703,39.75845,296,-121.745628,39.751461,244,-121.7406655,39.7549555,270.0,0.04405947212719128,0.042404930982712995,0.04323220155495214,0.9597407205736007,0.95857585986604,0.9591582902198204
166,167,0.028264,-121.745628,39.751461,244,-121.773033,39.744545,107,-121.7593305,39.748003,175.5,0.042404930982712995,0.03783639697118144,0.04012066397694722,0.95857585986604,0.9574231661110707,0.9579995129885553
167,168,0.036433,-121.773033,39.744545,107,-121.809097,39.739372,71,-121.791065,39.7419585,89.0,0.03783639697118144,0.031824369582316415,0.03483038327674893,0.9574231661110707,0.9565609791830113,0.956992072647041
168,169,0.005892,-121.809097,39.739372,71,-121.814697,39.737541,70,-121.811897,39.7384565,70.5,0.031824369582316415,0.03089082495671596,0.03135759726951619,0.9565609791830113,0.956255805344759,0.9564083922638851
169,170,0.000858,-121.814697,39.737541,70,-121.815514,39.737278,67,-121.8151055,39.7374095,68.5,0.03089082495671596,0.030754627464017137,0.03082272621036655,0.956255805344759,0.9562119709813186,0.9562338881630388
171,172,0.026182,-121.833847,39.736423,64,-121.859871,39.733551,57,-121.846859,39.734987,60.5,0.027698435745956186,0.023360120507275085,0.025529278126615637,0.9560694676324897,0.9555907897168915,0.9558301286746906
171,177,0.024328,-121.833847,39.736423,64,-121.813362,39.723301,64,-121.8236045,39.729862,64.0,0.027698435745956186,0.031113375327282734,0.02940590553661946,0.9560694676324897,0.9538824162367815,0.9549759419346355
171,178,0.02036,-121.833847,39.736423,64,-121.843903,39.718719,57,-121.838875,39.727571,60.5,0.027698435745956186,0.0260220563254154,0.026860246035685792,0.9560694676324897,0.9531187316235266,0.9545940996280081
172,173,0.004223,-121.859871,39.733551,57,-121.86409,39.733738,56,-121.8619805,39.7336445,56.5,0.023360120507275085,0.022656794654522715,0.0230084575808989,0.9555907897168915,0.9556219571159926,0.9556063734164421
173,174,0.050501,-121.86409,39.733738,56,-121.911369,39.751488,46,-121.8877295,39.742613000000006,51.0,0.022656794654522715,0.014775177448496928,0.01871598605150982,0.9556219571159926,0.958580359971793,0.9571011585438929
174,175,0.017317,-121.911369,39.751488,46,-121.928627,39.752918,43,-121.919998,39.752203,44.5,0.014775177448496928,0.011898192957671768,0.013336685203084349,0.958580359971793,0.9588186989060912,0.9586995294389421
175,176,0.063008,-121.928627,39.752918,43,-121.991631,39.752201,44,-121.960129,39.7525595,43.5,0.011898192957671768,0.0013951491020804112,0.00664667102987609,0.9588186989060912,0.9586991960977749,0.958758947501933
177,180,0.013845,-121.813362,39.723301,64,-121.803207,39.71389,65,-121.8082845,39.7185955,64.5,0.031113375327282734,0.032806258483169926,0.031959816905226326,0.9538824162367815,0.9523138793761652,0.9530981478064733
178,179,0.000566,-121.843903,39.718719,57,-121.844078,39.718182,57,-121.8439905,39.7184505,57.0,0.0260220563254154,0.02599288305586561,0.026007469690640505,0.9531187316235266,0.9530292295202268,0.9530739805718766
179,211,0.058714,-121.844078,39.718182,57,-121.862282,39.662361,47,-121.85318,39.6902715,52.0,0.02599288305586561,0.022958196205075512,0.024475539630470562,0.9530292295202268,0.9437255108828386,0.9483773702015328
210,211,0.011247,-121.860992,39.651188,46,-121.862282,39.662361,47,-121.861637,39.6567745,46.5,0.023173244877757987,0.022958196205075512,0.02306572054141675,0.941863300454227,0.9437255108828386,0.9427944056685328
180,195,0.014515,-121.803207,39.71389,65,-121.789818,39.719494,72,-121.7965125,39.716692,68.5,0.032806258483169926,0.0350382636603423,0.03392226107175611,0.9523138793761652,0.9532479013256807,0.952780890350923
194,195,0.011882,-121.778038,39.721046,82,-121.789818,39.719494,72,-121.783928,39.72027,77.0,0.0370020414620517,0.0350382636603423,0.036020152561197005,0.9535065740711576,0.9532479013256807,0.9533772376984191
180,196,0.022654,-121.803207,39.71389,65,-121.787033,39.698029,68,-121.79512,39.7059595,66.5,0.032806258483169926,0.03550253540718149,0.034154396945175705,0.9523138793761652,0.9496703172524551,0.9509920983143101
180,203,0.009295,-121.803207,39.71389,65,-121.811737,39.710197,63,-121.807472,39.7120435,64.0,0.032806258483169926,0.03138426997310494,0.03209526422813744,0.9523138793761652,0.9516983649115756,0.9520061221438704
181,182,0.010658,-121.659973,39.747505,280,-121.670174,39.744415,252,-121.6650735,39.74596,266.0,0.05668399614446171,0.05498344458629084,0.055833720365376274,0.9579165110380089,0.9574014989352244,0.9576590049866167
182,183,0.009263,-121.670174,39.744415,252,-121.678558,39.740479,156,-121.674366,39.742447,204.0,0.05498344458629084,0.05358579491825057,0.05428461975227071,0.9574014989352244,0.9567454835188628,0.9570734912270435
183,184,0.008757,-121.678558,39.740479,156,-121.686012,39.735882,131,-121.682285,39.7381805,143.5,0.05358579491825057,0.05234318033981602,0.052964487629033295,0.9567454835188628,0.9559792988468556,0.9563623911828592
184,185,0.014756,-121.686012,39.735882,131,-121.697647,39.726807,316,-121.6918295,39.7313445,223.5,0.05234318033981602,0.050403574675734336,0.05137337750777518,0.9559792988468556,0.9544667633022711,0.9552230310745633
185,186,0.007312,-121.697647,39.726807,316,-121.703003,39.721828,275,-121.700325,39.7243175,295.5,0.050403574675734336,0.049510705923108,0.049957140299421166,0.9544667633022711,0.9536369104673963,0.9540518368848336
186,187,0.012975,-121.703003,39.721828,275,-121.714203,39.715279,169,-121.708603,39.7185535,222.0,0.049510705923108,0.04764361667190709,0.04857716129750755,0.9536369104673963,0.9525453848165436,0.9530911476419699
187,188,0.011125,-121.714203,39.715279,169,-121.724663,39.711491,102,-121.719433,39.713385,135.5,0.04764361667190709,0.04589988867480225,0.04677175267335467,0.9525453848165436,0.9519140366465283,0.952229710731536
188,189,0.01653,-121.724663,39.711491,102,-121.740761,39.707737,156,-121.732712,39.709614,129.0,0.04589988867480225,0.04321628128499644,0.04455808497989934,0.9519140366465283,0.9512883552763493,0.9516011959614388
189,190,0.01333,-121.740761,39.707737,156,-121.754059,39.706818,82,-121.74741,39.7072775,119.0,0.04321628128499644,0.04099944620799204,0.04210786374649424,0.9512883552763493,0.9511351850101808,0.951211770143265
190,191,0.013763,-121.754059,39.706818,82,-121.767776,39.707935,76,-121.7609175,39.7073765,79.0,0.04099944620799204,0.03871276198846373,0.03985610409822789,0.9511351850101808,0.9513213560518671,0.951228270531024
191,192,0.00251,-121.767776,39.707935,76,-121.769928,39.709229,76,-121.768852,39.708582,76.0,0.03871276198846373,0.038354014125198135,0.03853338805683093,0.9513213560518671,0.9515370277868197,0.9514291919193434
192,193,0.012373,-121.769928,39.709229,76,-121.775612,39.720219,88,-121.77277,39.714724,82.0,0.038354014125198135,0.037406466330213495,0.037880240227705815,0.9515370277868197,0.9533687374986646,0.9524528826427421
193,194,0.002563,-121.775612,39.720219,88,-121.778038,39.721046,82,-121.776825,39.7206325,85.0,0.037406466330213495,0.0370020414620517,0.0372042538961326,0.9533687374986646,0.9535065740711576,0.9534376557849111
196,197,0.0185,-121.787033,39.698029,68,-121.773247,39.685692,66,-121.78014,39.6918605,67.0,0.03550253540718149,0.03780072223013176,0.03665162881865663,0.9496703172524551,0.9476141022647371,0.948642209758596
197,243,0.005152,-121.773247,39.685692,66,-121.769493,39.682163,64,-121.77137,39.6839275,65.0,0.03780072223013176,0.03842653053807891,0.038113626384105335,0.9476141022647371,0.9470259217758289,0.9473200120202829
198,199,0.025337,-120.001633,39.684956,1651,-120.021889,39.700176,1580,-120.011761,39.692566,1615.5,0.3331365665762352,0.32975980230192053,0.33144818443907786,0.9474914327153354,0.9500281589950695,0.9487597958552025
199,200,0.015295,-120.021889,39.700176,1580,-120.029778,39.71328,1560,-120.0258335,39.706728,1570.0,0.32975980230192053,0.32844467131060756,0.32910223680626405,0.9500281589950695,0.9522122103202755,0.9511201846576725
200,201,0.015723,-120.029778,39.71328,1560,-120.034492,39.728279,1528,-120.032135,39.7207795,1544.0,0.32844467131060756,0.3276588267811279,0.32805174904586776,0.9522122103202755,0.9547121024010732,0.9534621563606743
